證券代碼	簡稱	年月日	收盤價(元)
1104   	環泥         	20151006	   17.33
1108   	幸福         	20151006	    8.95
1109   	信大         	20151006	   10.21
1110   	東泥         	20151006	   14.90
1201   	味全         	20151006	   20.85
1203   	味王         	20151006	   17.41
1210   	大成         	20151006	   15.55
1101   	台泥         	20151007	   29.65
1102   	亞泥         	20151007	   31.03
1103   	嘉泥         	20151007	    9.67
1104   	環泥         	20151007	   17.46
1108   	幸福         	20151007	    9.04
1109   	信大         	20151007	   10.16
1110   	東泥         	20151007	   14.80
1201   	味全         	20151007	   20.50
1203   	味王         	20151007	   17.45
1210   	大成         	20151007	   15.72
1101   	台泥         	20151008	   29.40
1102   	亞泥         	20151008	   30.49
1103   	嘉泥         	20151008	    9.67
1104   	環泥         	20151008	   17.46
1108   	幸福         	20151008	    8.91
1109   	信大         	20151008	   10.11
1110   	東泥         	20151008	   14.17
1201   	味全         	20151008	   20.05
1203   	味王         	20151008	   17.41
1210   	大成         	20151008	   15.51
1101   	台泥         	20151012	   30.42
1102   	亞泥         	20151012	   31.44
1103   	嘉泥         	20151012	    9.86
1104   	環泥         	20151012	   17.62
1108   	幸福         	20151012	    8.82
1109   	信大         	20151012	   10.16
1110   	東泥         	20151012	   14.85
1201   	味全         	20151012	   20.20
1203   	味王         	20151012	   17.45
1210   	大成         	20151012	   15.67
1101   	台泥         	20151013	   29.77
1102   	亞泥         	20151013	   31.26
1103   	嘉泥         	20151013	   10.00
1104   	環泥         	20151013	   17.71
1108   	幸福         	20151013	    8.91
1109   	信大         	20151013	   10.31
1110   	東泥         	20151013	   14.85
1201   	味全         	20151013	   20.05
1203   	味王         	20151013	   17.54
1210   	大成         	20151013	   15.88
1101   	台泥         	20151014	   29.40
1102   	亞泥         	20151014	   30.71
1103   	嘉泥         	20151014	   10.04
1104   	環泥         	20151014	   17.91
1108   	幸福         	20151014	    8.91
1109   	信大         	20151014	   10.45
1110   	東泥         	20151014	   14.90
1201   	味全         	20151014	   20.05
1203   	味王         	20151014	   17.76
1210   	大成         	20151014	   16.05
1101   	台泥         	20151015	   29.93
1102   	亞泥         	20151015	   30.85
1103   	嘉泥         	20151015	   10.14
1104   	環泥         	20151015	   17.91
1108   	幸福         	20151015	    8.91
1109   	信大         	20151015	   10.40
1110   	東泥         	20151015	   14.90
1201   	味全         	20151015	   20.15
1203   	味王         	20151015	   17.76
1210   	大成         	20151015	   16.25
1101   	台泥         	20151016	   30.05
1102   	亞泥         	20151016	   31.21
1103   	嘉泥         	20151016	   10.14
1104   	環泥         	20151016	   17.75
1108   	幸福         	20151016	    8.91
1109   	信大         	20151016	   10.40
1110   	東泥         	20151016	   14.90
1201   	味全         	20151016	   20.10
1203   	味王         	20151016	   17.84
1210   	大成         	20151016	   16.54
1101   	台泥         	20151019	   30.82
1102   	亞泥         	20151019	   31.12
1103   	嘉泥         	20151019	   10.14
1104   	環泥         	20151019	   17.91
1108   	幸福         	20151019	    8.86
1109   	信大         	20151019	   10.40
1110   	東泥         	20151019	   15.19
1201   	味全         	20151019	   20.00
1203   	味王         	20151019	   18.19
1210   	大成         	20151019	   16.58
1101   	台泥         	20151020	   30.13
1102   	亞泥         	20151020	   31.26
1103   	嘉泥         	20151020	   10.18
1104   	環泥         	20151020	   18.45
1108   	幸福         	20151020	    8.91
1109   	信大         	20151020	   10.40
1110   	東泥         	20151020	   15.19
1201   	味全         	20151020	   20.05
1203   	味王         	20151020	   18.19
1210   	大成         	20151020	   16.71
1101   	台泥         	20151021	   29.97
1102   	亞泥         	20151021	   30.94
1103   	嘉泥         	20151021	   10.09
1104   	環泥         	20151021	   18.66
1108   	幸福         	20151021	    8.86
1109   	信大         	20151021	   10.40
1110   	東泥         	20151021	   14.99
1201   	味全         	20151021	   20.50
1203   	味王         	20151021	   18.46
1210   	大成         	20151021	   16.58
1101   	台泥         	20151022	   29.61
1102   	亞泥         	20151022	   31.17
1103   	嘉泥         	20151022	   10.09
1104   	環泥         	20151022	   18.74
1108   	幸福         	20151022	    8.86
1109   	信大         	20151022	   10.40
1110   	東泥         	20151022	   15.29
1201   	味全         	20151022	   20.30
1203   	味王         	20151022	   18.46
1210   	大成         	20151022	   16.63
1101   	台泥         	20151023	   29.77
1102   	亞泥         	20151023	   31.39
1103   	嘉泥         	20151023	   10.00
1104   	環泥         	20151023	   18.90
1108   	幸福         	20151023	    8.86
1109   	信大         	20151023	   10.40
1110   	東泥         	20151023	   15.09
1201   	味全         	20151023	   20.20
1203   	味王         	20151023	   18.54
1210   	大成         	20151023	   16.63
1101   	台泥         	20151026	   30.26
1102   	亞泥         	20151026	   31.39
1103   	嘉泥         	20151026	   10.14
1104   	環泥         	20151026	   19.07
1108   	幸福         	20151026	    8.95
1109   	信大         	20151026	   10.40
1110   	東泥         	20151026	   15.19
1201   	味全         	20151026	   20.10
1203   	味王         	20151026	   18.46
1210   	大成         	20151026	   16.54
1101   	台泥         	20151027	   30.17
1102   	亞泥         	20151027	   31.30
1103   	嘉泥         	20151027	   10.09
1104   	環泥         	20151027	   19.44
1108   	幸福         	20151027	    8.86
1109   	信大         	20151027	   10.40
1110   	東泥         	20151027	   14.94
1201   	味全         	20151027	   19.75
1203   	味王         	20151027	   18.46
1210   	大成         	20151027	   16.34
1101   	台泥         	20151028	   30.34
1102   	亞泥         	20151028	   31.39
1103   	嘉泥         	20151028	   10.09
1104   	環泥         	20151028	   19.15
1108   	幸福         	20151028	    8.91
1109   	信大         	20151028	   10.40
1110   	東泥         	20151028	   14.75
1201   	味全         	20151028	   19.35
1203   	味王         	20151028	   18.32
1210   	大成         	20151028	   16.13
1101   	台泥         	20151029	   29.32
1102   	亞泥         	20151029	   31.12
1103   	嘉泥         	20151029	   10.09
1104   	環泥         	20151029	   19.15
1108   	幸福         	20151029	    8.82
1109   	信大         	20151029	   10.40
1110   	東泥         	20151029	   14.90
1201   	味全         	20151029	   19.50
1203   	味王         	20151029	   18.59
1210   	大成         	20151029	   16.09
1101   	台泥         	20151030	   29.36
1102   	亞泥         	20151030	   30.62
1103   	嘉泥         	20151030	   10.14
1104   	環泥         	20151030	   18.94
1108   	幸福         	20151030	    8.82
1109   	信大         	20151030	   10.21
1110   	東泥         	20151030	   14.70
1201   	味全         	20151030	   19.40
1203   	味王         	20151030	   18.76
1210   	大成         	20151030	   16.30
1101   	台泥         	20151102	   29.48
1102   	亞泥         	20151102	   30.98
1103   	嘉泥         	20151102	   10.18
1104   	環泥         	20151102	   18.99
1108   	幸福         	20151102	    8.73
1109   	信大         	20151102	   10.16
1110   	東泥         	20151102	   14.99
1201   	味全         	20151102	   19.40
1203   	味王         	20151102	   19.02
1210   	大成         	20151102	   16.30
1101   	台泥         	20151103	   29.93
1102   	亞泥         	20151103	   31.35
1103   	嘉泥         	20151103	   10.18
1104   	環泥         	20151103	   18.99
1108   	幸福         	20151103	    8.78
1109   	信大         	20151103	   10.11
1110   	東泥         	20151103	   14.80
1201   	味全         	20151103	   19.60
1203   	味王         	20151103	   19.02
1210   	大成         	20151103	   16.21
1101   	台泥         	20151104	   30.09
1102   	亞泥         	20151104	   31.62
1103   	嘉泥         	20151104	   10.14
1104   	環泥         	20151104	   19.15
1108   	幸福         	20151104	    8.86
1109   	信大         	20151104	   10.16
1110   	東泥         	20151104	   14.99
1201   	味全         	20151104	   19.90
1203   	味王         	20151104	   19.11
1210   	大成         	20151104	   16.46
1101   	台泥         	20151105	   30.01
1102   	亞泥         	20151105	   31.26
1103   	嘉泥         	20151105	   10.14
1104   	環泥         	20151105	   19.11
1108   	幸福         	20151105	    8.86
1109   	信大         	20151105	   10.16
1110   	東泥         	20151105	   14.99
1201   	味全         	20151105	   19.90
1203   	味王         	20151105	   19.11
1210   	大成         	20151105	   16.54
1101   	台泥         	20151106	   29.44
1102   	亞泥         	20151106	   31.07
1103   	嘉泥         	20151106	   10.04
1104   	環泥         	20151106	   18.70
1108   	幸福         	20151106	    8.86
1109   	信大         	20151106	   10.16
1110   	東泥         	20151106	   14.99
1201   	味全         	20151106	   19.95
1203   	味王         	20151106	   19.11
1210   	大成         	20151106	   16.54
1101   	台泥         	20151109	   29.40
1102   	亞泥         	20151109	   30.53
1103   	嘉泥         	20151109	   10.00
1104   	環泥         	20151109	   18.41
1108   	幸福         	20151109	    8.73
1109   	信大         	20151109	   10.16
1110   	東泥         	20151109	   14.80
1201   	味全         	20151109	   19.80
1203   	味王         	20151109	   19.11
1210   	大成         	20151109	   16.38
1101   	台泥         	20151110	   28.71
1102   	亞泥         	20151110	   29.90
1103   	嘉泥         	20151110	    9.90
1104   	環泥         	20151110	   19.15
1108   	幸福         	20151110	    8.73
1109   	信大         	20151110	   10.06
1110   	東泥         	20151110	   14.85
1201   	味全         	20151110	   19.85
1203   	味王         	20151110	   19.11
1210   	大成         	20151110	   16.17
1101   	台泥         	20151111	   27.98
1102   	亞泥         	20151111	   29.71
1103   	嘉泥         	20151111	    9.71
1104   	環泥         	20151111	   19.07
1108   	幸福         	20151111	    8.69
1109   	信大         	20151111	   10.01
1110   	東泥         	20151111	   14.85
1201   	味全         	20151111	   19.50
1203   	味王         	20151111	   19.11
1210   	大成         	20151111	   15.80
1101   	台泥         	20151112	   27.78
1102   	亞泥         	20151112	   29.03
1103   	嘉泥         	20151112	    9.76
1104   	環泥         	20151112	   18.66
1108   	幸福         	20151112	    8.73
1109   	信大         	20151112	    9.96
1110   	東泥         	20151112	   14.60
1201   	味全         	20151112	   20.00
1203   	味王         	20151112	   19.02
1210   	大成         	20151112	   15.80
